,nblobs,areas,area0,area1
9311,2,,2130.0,1772.0
9312,2,,2100.0,1827.5
9313,2,,2162.0,1845.5
9314,2,,2163.0,1858.0
9315,2,,2180.5,1757.5
9316,2,,2167.5,1761.0
9317,2,,2187.5,1768.0
9318,2,,2212.5,1733.5
9319,2,,2243.0,1763.0
9320,2,,2232.5,1778.0
9321,2,,2267.5,1757.5
9322,2,,2299.0,1660.0
9323,2,,2335.0,1700.0
9324,2,,2317.5,1734.0
9325,2,,2342.5,1727.0
9326,2,,2371.0,1706.0
9327,2,,2353.5,1704.0
9328,2,,2371.5,1721.0
9329,2,,2419.0,1727.5
9330,2,,2410.5,1729.0
9331,2,,2396.0,1717.0
9332,2,,2338.0,1686.0
9333,2,,2343.5,1637.0
9334,2,,2401.0,1635.0
9335,2,,2406.5,1786.5
9336,2,,2419.5,1674.0
9337,2,,2415.0,1688.0
9338,2,,2417.0,1646.5
9339,2,,2373.5,1629.0
9340,2,,2372.0,1690.0
9341,2,,2423.0,1727.5
9342,2,,2368.5,1695.0
9343,2,,2328.5,1697.5
9344,2,,2326.5,1671.5
9345,2,,2341.5,1696.0
9346,2,,2379.0,1685.0
9347,2,,2380.5,1669.0
9348,2,,2387.5,1670.0
9349,2,,2360.5,1731.0
9350,2,,2388.5,1720.0
9351,2,,2410.5,1743.0
9352,2,,2398.5,1797.5
9353,2,,2380.5,1696.0
9354,2,,2396.0,1700.0
9355,2,,2399.5,1689.0
9356,2,,2428.5,1732.5
9357,2,,2450.0,1810.5
9358,0,,,
9359,2,,2465.0,1748.5
9360,2,,2433.0,1769.5
9361,2,,2454.0,1749.0
9362,2,,2453.5,1745.5
9363,2,,2471.5,1781.0
9364,2,,2489.0,1815.0
9365,2,,2477.0,1847.5
9366,0,,,
9367,2,,2394.5,1825.5
9368,2,,2436.5,1886.0
9369,0,,,
9370,0,,,
9371,2,,2463.0,1847.0
9372,0,,,
9373,0,,,
9374,2,,2482.5,1780.0
9375,2,,2482.0,1766.0
9376,0,,,
9377,0,,,
9378,0,,,
9379,0,,,
9380,0,,,
9381,0,,,
9382,0,,,
9383,0,,,
9384,0,,,
9385,0,,,
9386,0,,,
9387,0,,,
9388,2,,2423.0,1854.5
9389,2,,2417.0,1879.0
9390,2,,2390.0,1909.0
9391,2,,2414.5,1951.5
9392,2,,2391.5,1969.5
9393,2,,2312.5,2004.5
9394,2,,2320.5,2176.0
9395,2,,2300.5,2179.0
9396,2,,2250.0,2124.0
9397,2,,2299.5,2156.5
9398,2,,2313.0,2108.5
9399,2,,2297.5,2112.0
9400,2,,2318.5,2097.5
9401,2,,2310.0,2105.5
9402,2,,2335.0,2066.5
9403,2,,2373.5,2054.5
9404,2,,2330.0,2068.0
9405,2,,2336.0,2083.5
9406,2,,2366.5,2049.5
9407,2,,2398.0,2026.0
9408,2,,2392.0,2034.0
9409,2,,2350.0,2038.0
9410,2,,2340.0,2030.0
9411,2,,2360.0,2030.0
9412,2,,2376.0,2078.5
9413,2,,2369.5,2041.0
9414,2,,2397.0,2051.5
9415,2,,2393.0,2026.0
9416,2,,2444.0,2000.0
9417,2,,2384.5,2004.5
9418,2,,2368.5,2036.0
9419,2,,2317.0,1967.0
9420,2,,2322.0,1970.5
9421,2,,2306.0,1933.5
9422,2,,2266.0,1943.5
9423,2,,2274.0,2017.0
9424,2,,2261.0,1981.0
9425,2,,2213.5,2005.5
9426,2,,2164.0,1992.5
9427,2,,2182.0,1913.0
9428,2,,2227.5,1889.0
9429,2,,2216.0,1915.5
9430,2,,2218.5,1916.0
9431,2,,2197.0,1974.0
9432,2,,2166.5,1937.5
9433,2,,2148.0,1966.5
9434,2,,2148.5,1969.5
9435,2,,2137.5,1942.5
9436,2,,2152.0,1938.0
9437,2,,2176.5,1937.5
9438,2,,2194.5,2000.5
9439,2,,2166.5,1981.0
9440,2,,2159.0,1969.0
9441,2,,2196.5,1955.0
9442,2,,2186.5,1940.0
9443,2,,2205.5,1913.5
9444,2,,2209.5,1951.0
9445,2,,2227.5,1916.5
9446,2,,2280.0,1912.5
9447,2,,2278.0,1925.5
9448,2,,2241.0,1945.0
9449,2,,2249.5,1942.0
9450,2,,2264.5,1942.5
9451,2,,2276.5,1951.5
9452,2,,2254.0,1910.0
9453,2,,2273.5,1871.0
9454,2,,2272.5,1883.0
9455,2,,2279.5,1906.0
9456,2,,2259.5,1899.0
9457,2,,2292.5,1873.0
9458,2,,2262.0,1853.0
9459,2,,2273.5,1840.5
9460,2,,2269.5,1834.5
9461,2,,2217.0,1845.0
9462,2,,2251.0,1894.0
9463,2,,2247.0,1870.5
9464,2,,2229.5,1902.5
9465,2,,2191.0,1911.5
9466,2,,2179.5,1875.0
9467,2,,2165.0,1843.5
9468,2,,2165.0,1849.5
9469,2,,2160.5,1875.0
9470,2,,2155.0,1855.5
9471,2,,2163.5,1871.0
9472,2,,2134.0,1858.0
9473,2,,2106.0,1821.0
9474,2,,2094.0,1886.0
9475,2,,2065.0,1912.5
9476,2,,2011.0,1884.0
9477,2,,2073.5,1855.5
9478,2,,2121.5,1829.0
9479,2,,2099.0,1848.5
9480,2,,2063.5,1839.5
9481,2,,2056.0,1881.0
9482,2,,2065.5,1863.0
9483,2,,2025.5,1799.5
9484,2,,2022.5,1787.5
9485,2,,1984.5,1809.5
9486,2,,1993.0,1809.0
9487,2,,1989.5,1813.0
9488,2,,1975.5,1789.0
9489,2,,1968.0,1812.0
9490,2,,1976.5,1800.5
9491,2,,1982.0,1793.5
9492,2,,2014.5,1798.0
9493,2,,2035.5,1782.5
9494,2,,2022.5,1796.5
9495,2,,2045.5,1697.0
9496,2,,2044.0,1693.0
9497,2,,2055.5,1592.5
9498,2,,2061.5,1600.5
9499,2,,2059.0,1626.0
9500,2,,2105.5,1621.5
9501,2,,2129.5,1630.0
9502,2,,2138.5,1605.5
9503,2,,2157.0,1622.0
9504,2,,2182.5,1656.0
9505,2,,2173.5,1676.5
9506,2,,2207.0,1589.0
9507,2,,2221.5,1615.5
9508,2,,2243.0,1635.0
9509,2,,2239.5,1686.0
9510,2,,2229.5,1711.0
9511,2,,2219.0,1706.0
9512,2,,2244.0,1678.0
9513,2,,2231.5,1647.0
9514,2,,2224.0,1624.0
9515,2,,2221.5,1616.0
9516,2,,2194.0,1613.5
9517,0,,,
9518,0,,,
9519,2,,2194.5,1596.0
9520,2,,2205.5,1575.0
9521,2,,2180.0,1588.5
9522,2,,2209.5,1571.0
9523,2,,2201.5,1563.5
9524,2,,2191.0,1635.5
9525,2,,2214.5,1749.0
9526,2,,2206.5,1745.5
9527,2,,2223.0,1747.0
9528,2,,2223.0,1756.5
9529,2,,2268.0,1758.5
9530,2,,2263.5,1772.5
9531,2,,2256.5,1769.5
9532,2,,2282.5,1766.0
9533,2,,2299.0,1744.0
9534,2,,2295.5,1747.0
9535,2,,2305.5,1742.5
9536,2,,2305.5,1757.0
9537,2,,2306.5,1761.0
9538,2,,2309.5,1799.5
9539,2,,2318.5,1808.0
9540,2,,2332.5,1825.5
9541,2,,2326.5,1807.5
9542,2,,2285.0,1807.5
9543,2,,2280.5,1828.0
9544,2,,2311.0,1806.0
9545,2,,2332.5,1814.0
9546,2,,2292.5,1835.5
9547,2,,2292.0,1867.5
9548,2,,2318.0,1835.0
9549,2,,2316.0,1854.0
9550,2,,2328.5,1854.0
9551,2,,2311.0,1896.5
9552,2,,2253.0,1893.5
9553,2,,2275.5,1860.0
9554,2,,2289.5,1872.5
9555,2,,2282.0,1888.0
9556,2,,2289.0,1864.5
9557,2,,2259.5,1859.0
9558,2,,2256.5,1874.5
9559,2,,2291.5,1845.5
9560,2,,2295.0,1859.5
9561,2,,2298.5,1848.0
9562,2,,2302.5,1885.0
9563,2,,2291.5,1886.0
9564,2,,2309.0,1897.5
9565,2,,2319.5,1893.5
9566,2,,2303.5,1925.5
9567,2,,2322.5,1925.5
9568,2,,2330.5,1869.0
9569,2,,2319.0,1882.5
9570,2,,2310.5,1883.5
9571,2,,2323.0,1884.5
9572,2,,2317.5,1798.0
9573,2,,2292.5,1833.0
9574,2,,2312.0,1801.0
9575,2,,2317.5,1812.5
9576,2,,2293.0,1718.0
9577,2,,2291.0,1727.5
9578,2,,2312.5,1743.5
9579,2,,2325.5,1760.5
9580,2,,2274.5,1778.0
9581,2,,2261.0,1806.5
9582,2,,2298.0,1836.0
9583,2,,2269.5,1843.5
9584,2,,2258.0,1833.0
9585,2,,2275.5,1841.5
9586,2,,2242.0,1781.0
9587,2,,2202.5,1806.5
9588,2,,2269.5,1800.0
9589,2,,2246.0,1832.0
9590,2,,2247.5,1850.0
9591,2,,2210.0,1817.0
9592,2,,2177.5,1796.5
9593,2,,2185.5,1782.5
9594,2,,2164.0,1788.5
9595,2,,2119.5,1800.0
9596,2,,2080.5,1807.5
9597,2,,2126.5,1759.5
9598,2,,2109.5,1768.5
9599,2,,2109.5,1744.5
9600,2,,2114.5,1772.0
9601,2,,2120.0,1763.0
9602,2,,2069.0,1781.5
9603,2,,2060.5,1786.0
9604,2,,2085.5,1814.0
9605,2,,2084.5,1809.5
9606,2,,2098.5,1749.5
9607,2,,2071.0,1719.5
9608,2,,2085.0,1743.0
9609,2,,2085.5,1776.0
9610,2,,2114.5,1766.5
9611,2,,2130.5,1788.0
9612,2,,2138.5,1758.0
9613,2,,2143.0,1709.5
9614,2,,2171.0,1701.0
9615,2,,2245.0,1699.5
9616,2,,2222.5,1696.0
9617,2,,2201.0,1720.0
9618,2,,2216.0,1706.5
9619,2,,2205.5,1717.0
9620,2,,2221.0,1671.0
9621,2,,2231.0,1645.5
9622,2,,2269.0,1618.5
9623,2,,2234.0,1637.0
9624,2,,2239.5,1662.5
9625,2,,2246.0,1670.0
9626,2,,2250.5,1701.0
9627,2,,2272.0,1628.0
9628,2,,2279.5,1597.5
9629,2,,2298.0,1626.5
9630,2,,2331.5,1646.5
9631,2,,2350.0,1655.5
9632,2,,2369.0,1667.5
9633,2,,2373.5,1677.0
9634,2,,2377.0,1653.0
9635,2,,2381.0,1650.0
9636,2,,2433.0,1678.5
9637,2,,2419.0,1685.5
9638,2,,2415.0,1667.5
9639,2,,2424.0,1677.5
9640,2,,2405.5,1652.0
9641,2,,2417.5,1673.5
9642,2,,2525.5,1693.0
9643,2,,2393.5,1716.5
9644,2,,2390.5,1697.5
9645,2,,2392.0,1636.0
9646,2,,2334.5,1672.5
9647,2,,2322.0,1649.5
9648,2,,2336.0,1635.0
9649,2,,2318.5,1606.5
9650,2,,2300.0,1658.5
9651,2,,2277.5,1697.0
9652,2,,2253.0,1701.0
9653,2,,2253.0,1714.5
9654,2,,2268.0,1723.5
9655,2,,2275.5,1731.5
9656,2,,2265.0,1738.0
9657,2,,2259.0,1690.5
9658,2,,2234.0,1709.0
9659,2,,2231.0,1782.5
9660,2,,2256.0,1757.0
9661,2,,2252.5,1800.5
9662,2,,2225.0,1766.5
9663,2,,2237.5,1837.0
9664,2,,2235.5,1745.0
9665,2,,2217.5,1732.5
9666,2,,2210.0,1811.5
9667,2,,2204.0,1794.5
9668,2,,2235.5,1789.5
9669,2,,2231.5,1689.0
9670,2,,2254.0,1692.0
9671,2,,2251.5,1691.5
9672,2,,2267.0,1715.0
9673,2,,2236.5,1741.5
9674,2,,2262.5,1736.5
9675,2,,2278.5,1751.5
9676,2,,2289.5,1756.0
9677,2,,2290.0,1669.0
9678,2,,2289.5,1667.5
9679,2,,2302.5,1702.0
9680,2,,2317.0,1729.0
9681,2,,2318.0,1775.5
9682,2,,2321.5,1741.5
9683,2,,2332.0,1769.0
9684,2,,2360.5,1724.0
9685,2,,2356.0,1746.0
9686,2,,2370.5,1743.0
9687,2,,2370.5,1761.0
9688,2,,2374.5,1717.5
9689,2,,2389.5,1692.0
9690,2,,2381.5,1694.5
9691,2,,2401.5,1703.0
9692,2,,2408.5,1713.5
9693,2,,2403.5,1754.0
9694,2,,2399.0,1702.0
9695,2,,2398.0,1722.5
9696,2,,2413.5,1687.0
9697,2,,2429.5,1751.5
9698,2,,2419.5,1763.0
9699,2,,2421.0,1765.0
9700,2,,2412.5,1816.0
9701,2,,2398.0,1738.5
9702,2,,2381.5,1746.5
9703,0,,,
9704,0,,,
9705,0,,,
9706,0,,,
9707,0,,,
9708,0,,,
9709,0,,,
9710,0,,,
9711,2,,2394.5,1573.5
9712,2,,2316.0,1558.0
9713,2,,2276.5,1574.0
9714,2,,2309.0,1580.5
9715,2,,2313.5,1554.5
9716,2,,2275.0,1601.5
9717,2,,2307.5,1590.0
9718,2,,2319.5,1621.5
9719,2,,2312.5,1637.0
9720,2,,2316.0,1623.0
9721,2,,2315.0,1670.0
9722,2,,2299.0,1677.0
9723,2,,2314.5,1671.5
9724,2,,2306.5,1652.0
9725,2,,2317.5,1659.5
9726,2,,2316.0,1658.0
9727,2,,2303.5,1665.5
9728,2,,2293.0,1656.5
9729,2,,2325.5,1661.5
9730,2,,2319.5,1669.0
9731,2,,2309.0,1676.5
9732,2,,2321.5,1699.5
9733,2,,2352.0,1699.0
9734,2,,2339.0,1734.0
9735,2,,2329.0,1737.5
9736,2,,2321.0,1727.5
9737,2,,2290.0,1746.5
9738,2,,2298.0,1788.5
9739,2,,2296.5,1831.0
9740,2,,2290.5,1842.0
9741,2,,2321.0,1880.0
9742,2,,2272.0,1879.5
9743,2,,2288.0,1868.5
9744,2,,2252.5,1873.0
9745,2,,2269.0,1863.5
9746,2,,2242.0,1874.0
9747,2,,2248.5,1911.5
9748,2,,2280.0,1924.5
9749,2,,2269.5,1900.5
9750,2,,2237.0,1936.5
9751,2,,2221.0,1895.0
9752,2,,2236.0,1800.5
9753,2,,2203.0,1802.0
9754,2,,2158.5,1897.5
9755,2,,2141.5,1904.5
9756,2,,2200.0,1965.0
9757,2,,2211.5,1989.5
9758,2,,2178.0,1988.0
9759,2,,2160.5,1990.0
9760,2,,2115.5,1982.5
9761,2,,2116.5,1969.5
9762,2,,2079.5,1967.0
9763,2,,2059.0,1996.5
9764,2,,2052.5,1998.0
9765,2,,2041.5,1943.0
9766,2,,2038.5,1952.0
9767,2,,2022.5,1992.5
9768,2,,2032.5,1924.0
9769,2,,2007.5,1975.0
9770,2,,2034.5,1965.5
9771,2,,2016.0,1990.5
9772,2,,2029.0,1993.0
9773,2,,2045.5,1978.0
9774,2,,2054.5,2054.0
9775,2,,2048.0,2014.0
9776,2,,2053.0,1996.0
9777,2,,2008.0,1994.0
9778,2,,2050.5,1954.5
9779,2,,2040.0,1939.5
9780,2,,2093.0,1971.0
9781,2,,2111.5,1962.0
9782,2,,2153.0,1863.5
9783,2,,2231.5,1817.5
9784,2,,2128.0,1820.0
9785,2,,2038.5,1904.0
9786,2,,1859.5,1847.5
9787,2,,1855.5,1844.5
9788,2,,1981.5,1772.0
9789,2,,1979.0,1624.5
9790,2,,2017.5,1768.5
9791,2,,2002.5,1852.0
9792,2,,2020.0,1977.5
9793,2,,2019.5,1895.0
9794,2,,2046.5,1923.0
9795,2,,2052.5,1987.5
9796,2,,2050.0,2025.0
9797,2,,2040.0,2000.5
9798,2,,2038.5,2021.0
9799,2,,2053.5,2037.0
9800,2,,2033.0,1961.0
9801,2,,2009.0,1923.5
9802,2,,2027.5,1929.0
9803,2,,2031.5,1836.5
9804,2,,2021.5,1853.5
9805,2,,2015.5,1891.0
9806,2,,2020.5,1891.5
9807,2,,2023.5,1899.5
9808,2,,2021.5,1918.0
9809,2,,2022.0,1924.5
9810,2,,2022.0,1902.5
9811,2,,2035.0,1912.0
9812,2,,2043.5,1948.0
9813,2,,2018.0,1939.0
9814,2,,1996.0,1902.0
9815,2,,2004.5,1872.0
9816,2,,2003.0,1944.0
9817,2,,2005.5,1946.0
9818,2,,2023.5,1956.5
9819,2,,2014.5,1969.0
9820,2,,2018.0,1967.5
9821,2,,2024.5,2017.0
9822,2,,2057.5,2003.0
9823,2,,2079.5,1998.0
9824,2,,2063.5,2020.5
9825,2,,2085.0,2034.5
9826,2,,2084.5,2025.5
9827,2,,2119.0,2014.5
9828,2,,2154.5,1989.0
9829,2,,2103.5,1974.5
9830,2,,2104.5,1966.5
9831,2,,2111.5,1959.0
9832,2,,2149.0,1956.0
9833,2,,2186.0,1926.0
9834,2,,2165.5,1962.0
9835,2,,2200.0,1929.5
9836,2,,2312.0,1914.5
9837,2,,2277.5,1957.5
9838,2,,2304.5,1906.5
9839,2,,2280.5,1843.0
9840,2,,2273.5,1825.0
9841,2,,2313.5,1803.5
9842,2,,2300.0,1806.5
9843,2,,2299.0,1748.0
9844,2,,2286.5,1777.0
9845,2,,2289.5,1760.0
9846,2,,2277.0,1752.0
9847,2,,2260.0,1759.5
9848,2,,2266.0,1748.5
9849,2,,2265.5,1688.5
9850,2,,2208.0,1628.5
9851,2,,2252.0,1641.0
9852,2,,2272.5,1653.0
9853,2,,2261.0,1845.5
9854,2,,2226.0,1892.0
9855,2,,2211.0,1889.5
9856,2,,2195.5,1913.5
9857,2,,2165.0,1932.0
9858,2,,2121.0,1935.5
9859,2,,2103.5,1937.0
9860,2,,2141.0,1960.0
9861,2,,2100.5,1946.0
9862,2,,2071.5,1940.0
9863,2,,2048.5,1944.0
9864,2,,2056.5,1907.5
9865,2,,2080.0,1914.0
9866,2,,2075.0,1915.0
9867,2,,2044.0,1914.0
9868,2,,2015.0,1916.5
9869,2,,2069.5,1912.0
9870,2,,2150.5,1887.0
9871,2,,2052.5,1845.0
9872,2,,1991.0,1917.5
9873,2,,2083.0,1934.0
9874,2,,2084.5,1958.0
9875,2,,2083.0,1988.0
9876,2,,2158.5,1992.0
9877,2,,2146.0,1956.5
9878,2,,2072.5,1921.0
9879,2,,2136.0,1897.5
9880,2,,2138.5,1855.0
9881,2,,2127.0,1860.0
9882,2,,2145.5,1865.5
9883,2,,2123.0,1754.5
9884,2,,2085.0,1750.5
9885,2,,2076.5,1730.0
9886,2,,2063.0,1736.0
9887,2,,2017.0,1786.5
9888,2,,2041.5,1801.0
9889,2,,1989.5,1871.5
9890,2,,2027.5,1953.0
9891,2,,2053.5,1953.5
9892,2,,1976.5,1969.0
9893,2,,2057.0,1981.5
9894,2,,1964.0,1954.5
9895,2,,1931.0,1926.0
9896,2,,1943.5,1927.5
9897,2,,1931.5,1906.0
9898,2,,1928.0,1918.0
9899,2,,1938.0,1897.5
9900,2,,1932.5,1903.0
9901,2,,1943.5,1868.5
9902,2,,1925.5,1873.5
9903,2,,1950.5,1884.5
9904,2,,1957.5,1936.5
9905,2,,1994.5,1917.5
9906,2,,1948.0,1942.0
9907,2,,1936.5,1909.5
9908,2,,1933.5,1901.0
9909,2,,1881.5,1881.0
9910,2,,1896.5,1857.0
9911,2,,1852.5,1846.5
9912,2,,1902.0,1879.0
9913,2,,1915.0,1838.5
9914,2,,1848.5,1834.5
9915,2,,1852.0,1728.5
9916,2,,1818.5,1731.5
9917,2,,1784.0,1729.0
9918,2,,1740.5,1703.0
9919,2,,1763.5,1709.0
9920,2,,1784.5,1662.5
9921,2,,1819.0,1673.0
9922,2,,1766.5,1672.5
9923,2,,1755.0,1722.5
9924,2,,1742.0,1698.0
9925,2,,1729.5,1689.0
9926,2,,1727.0,1710.0
9927,2,,1792.0,1773.0
9928,2,,1796.0,1787.0
9929,2,,1810.5,1802.0
9930,2,,1884.0,1836.5
9931,2,,1911.5,1833.0
9932,2,,1916.0,1844.5
9933,2,,1919.5,1836.5
9934,2,,1906.5,1849.0
9935,2,,1888.0,1866.5
9936,2,,1880.0,1856.5
9937,2,,1887.5,1838.0
9938,2,,1909.0,1880.5
9939,2,,1880.5,1828.0
9940,2,,1897.5,1824.5
9941,2,,1910.5,1808.5
9942,2,,1905.0,1825.0
9943,2,,1872.5,1808.0
9944,2,,1888.5,1786.5
9945,2,,1912.0,1761.0
9946,2,,1919.5,1740.0
9947,2,,1976.5,1715.5
9948,2,,1987.0,1740.5
9949,2,,1973.0,1766.5
9950,2,,1988.5,1793.0
9951,2,,1992.5,1717.5
9952,2,,2007.5,1735.0
9953,2,,2056.0,1776.0
9954,2,,2018.0,1782.5
9955,2,,1978.5,1788.0
9956,2,,1949.5,1748.0
9957,2,,1959.5,1750.5
9958,2,,1992.0,1715.0
9959,2,,1982.0,1696.5
9960,2,,1982.5,1729.5
9961,2,,1998.0,1742.0
9962,2,,1990.5,1714.5
9963,2,,2002.0,1727.5
9964,2,,1976.5,1730.0
9965,2,,1996.5,1709.0
9966,2,,1948.0,1739.5
9967,2,,1962.0,1751.0
9968,2,,1960.5,1703.0
9969,2,,1923.5,1717.0
9970,2,,1925.5,1728.5
9971,2,,1900.5,1692.5
9972,0,,,
9973,2,,1948.5,1602.5
9974,2,,1982.5,1639.0
9975,2,,1992.5,1684.0
9976,2,,1973.0,1658.0
9977,2,,2004.0,1667.5
9978,2,,1948.5,1688.0
9979,2,,1922.5,1685.5
9980,2,,1907.5,1680.5
9981,2,,1895.0,1659.0
9982,2,,1912.5,1689.5
9983,2,,1913.0,1637.5
9984,2,,1950.0,1676.0
9985,2,,1948.5,1702.5
9986,2,,1836.5,1645.0
9987,2,,1863.0,1637.5
9988,2,,1864.0,1658.5
9989,2,,1888.5,1701.5
9990,2,,1947.5,1590.5
9991,2,,1873.5,1607.0
9992,2,,1887.5,1610.0
9993,2,,1897.0,1617.5
9994,2,,1932.5,1631.0
9995,2,,2018.5,1569.5
9996,2,,1977.5,1565.5
9997,2,,2024.0,1602.0
9998,2,,1942.5,1571.5
9999,2,,1946.0,1578.5
10000,2,,2038.0,1508.0
10001,2,,2126.5,1550.0
10002,0,,,
10003,0,,,
10004,0,,,
10005,0,,,
10006,0,,,
10007,0,,,
10008,0,,,
10009,0,,,
10010,0,,,
10011,0,,,
10012,0,,,
10013,0,,,
10014,0,,,
10015,0,,,
10016,0,,,
10017,0,,,
10018,0,,,
10019,0,,,
10020,1,,2093.0,
10021,0,,,
10022,1,,2054.0,
10023,2,,2038.5,1561.5
10024,2,,1957.5,1581.0
10025,2,,1948.0,1577.5
10026,2,,1926.0,1544.0
10027,2,,1912.0,1561.5
10028,2,,1909.0,1565.0
10029,2,,1918.5,1566.0
10030,2,,1931.5,1551.5
10031,2,,1893.0,1586.0
10032,2,,1892.0,1566.5
10033,2,,1899.5,1552.5
10034,2,,1872.0,1520.0
10035,2,,1858.0,1525.0
10036,2,,1844.5,1523.0
10037,2,,1855.5,1529.5
10038,2,,1844.5,1519.5
10039,1,,1842.0,
10040,1,,1857.5,
10041,1,,1841.0,
10042,1,,1852.5,
10043,1,,1859.5,
10044,1,,1872.5,
10045,1,,1880.5,
10046,1,,1923.0,
10047,1,,1907.0,
10048,1,,1900.5,
10049,1,,1937.0,
10050,1,,1921.5,
10051,1,,1922.5,
10052,1,,1896.5,
10053,1,,1924.0,
10054,1,,1954.0,
10055,1,,1975.0,
10056,2,,2044.5,1544.0
10057,2,,2029.5,1527.0
10058,2,,2033.0,1529.0
10059,2,,2040.0,1520.0
10060,2,,2067.0,1577.0
10061,2,,2122.5,1580.0
10062,2,,2115.5,1612.5
10063,2,,2144.5,1598.0
10064,2,,2117.5,1634.0
10065,2,,2186.5,1679.5
10066,2,,2183.5,1706.5
10067,2,,2202.0,1704.0
10068,2,,2236.5,1743.5
10069,2,,2246.0,1772.0
10070,2,,2291.0,1758.5
10071,2,,2312.5,1765.5
10072,2,,2301.5,1760.0
10073,2,,2303.5,1803.5
10074,2,,2288.0,1819.0
10075,2,,2301.0,1790.5
10076,2,,2339.0,1787.5
10077,2,,2321.5,1804.0
10078,2,,2352.0,1805.0
10079,2,,2291.5,1821.0
10080,2,,2255.5,1824.0
10081,2,,2302.0,1862.0
10082,2,,2327.0,1835.5
10083,2,,2366.0,1828.5
10084,2,,2296.0,1885.0
10085,0,,,
10086,0,,,
10087,2,,2304.5,1806.0
10088,2,,2305.0,1821.0
10089,2,,2326.5,1836.5
10090,2,,2347.5,1869.5
10091,2,,2360.5,1917.5
10092,2,,2358.0,1912.5
10093,2,,2354.0,1939.5
10094,2,,2359.0,1898.5
10095,2,,2393.0,1907.0
10096,2,,2392.0,1883.0
10097,2,,2395.5,1881.0
10098,2,,2362.5,1889.0
10099,0,,,
10100,0,,,
10101,0,,,
10102,0,,,
10103,0,,,
10104,0,,,
10105,0,,,
10106,0,,,
10107,0,,,
10108,0,,,
10109,0,,,
10110,0,,,
10111,0,,,
10112,0,,,
10113,0,,,
10114,0,,,
10115,0,,,
10116,0,,,
10117,0,,,
10118,2,,2300.5,1813.5
10119,2,,2322.5,1796.0
10120,2,,2289.5,1784.5
10121,2,,2281.0,1774.0
10122,2,,2277.0,1779.5
10123,2,,2276.5,1790.5
10124,2,,2282.5,1804.0
10125,0,,,
10126,2,,2288.5,1792.5
10127,2,,2299.0,1804.0
10128,2,,2262.5,1796.5
10129,2,,2267.0,1817.5
10130,2,,2299.5,1840.0
10131,2,,2315.5,1869.0
10132,2,,2326.0,1847.5
10133,2,,2351.5,1855.5
10134,2,,2379.0,1811.5
10135,2,,2306.5,1829.0
10136,2,,2283.5,1825.0
10137,2,,2272.5,1816.5
10138,2,,2295.0,1797.0
10139,2,,2303.0,1814.5
10140,2,,2312.0,1803.0
10141,2,,2318.5,1817.5
10142,2,,2305.5,1813.5
10143,2,,2311.0,1839.0
10144,2,,2289.5,1829.5
10145,2,,2300.5,1836.0
10146,2,,2305.0,1822.5
10147,2,,2299.0,1820.5
10148,2,,2289.0,1824.0
10149,2,,2279.0,1814.0
10150,0,,,
10151,0,,,
10152,2,,2279.5,1821.0
10153,2,,2268.0,1812.5
10154,0,,,
10155,0,,,
10156,0,,,
10157,0,,,
10158,0,,,
10159,0,,,
10160,2,,2218.0,1757.5
10161,2,,2233.5,1732.0
10162,2,,2235.0,1741.0
10163,2,,2276.5,1756.5
10164,2,,2241.5,1755.5
10165,2,,2181.0,1749.0
10166,2,,2173.5,1765.5
10167,2,,2166.5,1752.0
10168,2,,2143.5,1759.5
10169,2,,2159.5,1729.0
10170,2,,2164.0,1736.5
10171,2,,2132.5,1739.5
10172,2,,2151.5,1743.0
10173,2,,2125.5,1737.0
10174,2,,2102.5,1742.0
10175,2,,2093.5,1748.5
10176,2,,2117.5,1746.0
10177,2,,2095.5,1769.5
10178,2,,2144.0,1759.5
10179,2,,2122.0,1767.0
10180,2,,2109.5,1760.0
10181,2,,2134.5,1787.5
10182,2,,2110.5,1808.5
10183,2,,2133.0,1800.0
10184,2,,2151.0,1774.5
10185,2,,2171.5,1828.5
10186,2,,2141.0,1844.5
10187,2,,2181.0,1866.0
10188,2,,2130.0,1807.5
10189,2,,2159.5,1832.0
10190,2,,2198.0,1862.5
10191,2,,2189.5,1860.0
10192,2,,2202.0,1860.0
10193,2,,2201.0,1865.0
10194,2,,2232.0,1859.5
10195,2,,2246.0,1914.5
10196,2,,2238.5,1875.5
10197,2,,2234.5,1877.5
10198,2,,2258.0,1886.0
10199,2,,2333.0,1913.5
10200,2,,2353.5,1905.5
10201,2,,2356.5,1887.5
10202,2,,2341.0,1900.5
10203,2,,2376.0,1897.0
10204,2,,2433.5,1952.0
10205,2,,2422.0,1925.5
10206,2,,2427.5,1929.0
10207,2,,2405.0,1933.5
10208,2,,2414.5,1964.0
10209,2,,2440.0,1959.0
10210,2,,2481.0,1941.0
10211,2,,2457.5,1965.5
10212,2,,2429.5,2004.0
10213,2,,2411.0,2016.0
10214,2,,2467.0,2045.0
10215,2,,2502.5,2015.5
10216,2,,2480.5,2021.5
10217,2,,2462.5,2040.5
10218,2,,2406.5,2028.0
10219,2,,2422.0,2063.0
10220,2,,2443.0,2042.0
10221,2,,2416.5,2056.0
10222,2,,2416.0,2065.5
10223,2,,2393.0,2075.5
10224,2,,2374.0,2109.0
10225,2,,2397.5,2103.5
10226,2,,2398.5,2100.5
10227,2,,2395.0,2095.0
